,visitors,exhibitors,lat,lng,iata,distance
3828,0,30.0,37.785573,-122.428486,SFO,19.110507976989158
3829,0,60.0,51.3300079,-0.4120821,LON,16.01118258177818
3830,0,0,39.410578,-0.335453,VLC,15.30172813953879
3831,50000.0,300.0,25.227185,55.288806,DXB,8.119068122252738
3832,0,2.0,19.172805,72.860717,BOM,9.382491790181321
3833,30000.0,150.0,34.068574,-118.445173,LAX,14.431432920134336
3834,3000.0,300.0,22.350627,114.1849161,HKG,28.14761015722429
3835,0,40.0,53.397039,-2.991284,MAN,47.76195587107405
3836,0,0,25.958145,-80.138873,MIA,23.80826205414538
3837,0,0,1.295906,103.852542,SIN,16.84421371207565
3838,35000.0,0,36.116169,-115.174499,LAS,4.49119950429803
3839,0,30.0,48.895595,2.3879,PAR,9.089317269034234
3840,0,120.0,40.7308619,-73.9871558,NYC,10.938998375331492
3841,3000.0,300.0,53.331163,-2.385598,MAN,7.761230948126449
3842,0,0,40.748277,-73.98782,NYC,10.22324564464944
3843,0,30.0,40.753052,-73.973072,NYC,8.877616713562377
3844,0,0,-33.8804469,151.2088682,SYD,7.870104384202731
3845,0,15.0,13.711127,100.509074,BKK,24.772910937426317
3846,0,30.0,37.7749295,-122.4194155,SFO,17.773552103799283
3847,2500.0,130.0,19.151349,72.855393,BOM,7.089107039566699
3848,0,30.0,51.7616709,-0.0112898,LON,21.784899175127027
3849,0,30.0,40.614688,-74.090639,NYC,10.873371049998998
3850,0,30.0,40.753376,-73.986116,NYC,9.92056711488546
3851,16000.0,120.0,40.723584,-73.587822,NYC,18.61190562352973
3852,0,30.0,-33.864833,151.209231,SYD,9.513212368147242
3853,0,30.0,19.043539,72.819456,BOM,7.150793834674567
3854,0,30.0,53.476566,-2.246441,MAN,13.792243550686814
3855,3000.0,300.0,22.318238,114.168135,HKG,26.060243792825947
3856,320000.0,450.0,21.008922,105.785369,HAN,23.71073690344933
3857,0,30.0,41.412092,2.220716,BCN,17.44931361658855
3858,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
3859,0,0,33.767374,-118.187988,LAX,28.141579298528487
3860,0,15.0,-33.8548157,151.2164539,SYD,10.783489079707433
3861,3000.0,300.0,51.215292,-0.605579,LON,29.896208596115798
3862,0,30.0,21.045372,105.917474,HAN,22.661411577606756
3863,12500.0,300.0,48.8566101,2.3514992,PAR,14.157723779265218
3864,5500.0,65.0,25.756576,-80.373949,MIA,9.286127138576134
3865,0,30.0,51.520077,-0.093263,LON,10.409728824010028
3866,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
3867,0,0,51.49781,-0.174524,LON,15.928236098315526
3868,0,0,-33.8548157,151.2164539,SYD,10.783489079707433
3869,3000.0,300.0,37.706767,-122.418801,SFO,10.493292663139345
3870,0,30.0,51.519332,-0.119588,LON,12.201222398371
3871,0,0,51.52672,-0.162113,LON,15.230027186698646
3872,0,30.0,51.52975,-0.12575,LON,12.817691270362971
3873,0,0,48.866109,2.312454,PAR,14.855140630373187
3874,72000.0,0,22.1630451,113.5557149826,HKG,40.37992117966479
3875,2000.0,200.0,34.010354,-118.336515,LAX,10.018579600358388
3876,11000.0,120.0,1.333525,103.959537,SIN,4.255986273956218
3877,0,30.0,51.479557,-0.315395,LON,10.198277474745467
3878,0,30.0,37.808702,-122.266739,SFO,23.143959504366865
3879,0,0,51.555744444444,0.25123888888889,LON,14.67014620568324
3880,0,30.0,40.529836,-74.332289,NYC,22.756211003517468
3881,12500.0,300.0,40.500206,-74.347009,NYC,26.150475642471573
3882,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
3883,0,30.0,40.709613,-73.986472,NYC,12.186610590541779
3884,3000.0,300.0,51.541257,-0.90238,LON,31.479575189222537
3885,0,0,51.491966,-0.220088,LON,16.915713851288572
3886,3000.0,300.0,25.794764,-80.133155,MIA,15.764080849677097
3887,0,30.0,50.820058,-0.140692,LON,36.641583905265364
3888,0,50.0,25.264955,55.322138,DXB,4.459650122018973
3889,0,30.0,51.516125,-0.157719,LON,14.789354945568839
3890,0,30.0,37.7749295,-122.4194155,SFO,17.773552103799283
3891,1500.0,65.0,18.987046,72.815318,BOM,12.582137918728154
3892,0,30.0,36.112626,-115.176705,LAS,4.243446684975946
3893,3000.0,300.0,51.58771,0.606126,LON,6.440214079888249
3894,0,60.0,34.054935,-118.244476,LAX,19.584148339690596
3895,0,30.0,51.54219,-0.170286,LON,16.135639394060366
3896,130000.0,1000.0,22.530732,114.059951,HKG,28.817168744162743
3897,12500.0,300.0,41.35457,2.128083,BCN,7.616235402501471
3898,0,30.0,36.130881,-115.172992,LAS,5.9530763226406185
3899,0,0,51.519448,-0.145674,LON,13.994925854745123
3900,0,0,51.509608,-0.08528,LON,9.739690582286393
3901,0,30.0,22.283219,114.173103,HKG,26.707046505089416
3902,0,0,51.498695,-0.155017,LON,14.574586863552552
3903,0,30.0,22.329903,114.192795,HKG,28.670369068694747
3904,3000.0,300.0,40.599109,-73.952824,NYC,15.361130616905095
3905,5071.0,180.0,51.535472,-0.104971,LON,11.584052066306716
3906,0,0,47.821475,-122.283421,SEA,41.461498998021476
3907,0,0,25.0750095,55.1887608818,DXB,26.519608774126315
3908,0,30.0,49.010797,2.56044,PAR,0.793278623190733
3909,0,1.0,19.140074,72.826071,BOM,7.207273975557583
3910,0,30.0,51.506532,-0.124426,LON,12.438333111665793
3911,35000.0,0,36.117284,-115.164106,LAS,4.2752241826229795
3912,0,30.0,53.4791301,-2.2441009,MAN,14.096372411876622
3913,0,0,51.500975,-0.129071,LON,12.768898048162615
3914,0,30.0,40.541595,-74.393445,NYC,25.326155993793563
3915,0,30.0,36.1662859,-115.149225,LAS,9.586564101236519
3916,0,30.0,52.49097,13.39559,BER,10.567982505622064
3917,3000.0,300.0,53.399008,-2.13485,MAN,10.571199096720179
3918,0,0,40.745725,-73.982695,NYC,9.911241339866733
3919,148575.0,0,13.7397107,100.5112057,BKK,21.830324113489038
3920,35000.0,0,52.5170365,13.3888599,BER,8.325486463447099
3921,12500.0,300.0,52.5170365,13.3888599,BER,8.325486463447099
3922,35000.0,0,40.7308619,-73.9871558,NYC,10.938998375331492
3923,0,0,37.787952,-122.401962,SFO,18.93581549711421
3924,0,30.0,19.073085,72.899822,BOM,3.7775086907877724
3925,125000.0,0,19.151349,72.855393,BOM,7.089107039566699
3926,0,30.0,52.520431,13.416334,BER,9.73381751344532
3927,0,0,48.88623995,2.3748852071,PAR,10.445538894197083
3928,7000.0,60.0,37.660127,-121.885854,SFO,43.31220395539261
3929,0,30.0,50.109981,8.654087,FRA,10.400862322010447
3930,3000.0,300.0,40.725043,-73.634146,NYC,15.45412900843357
3931,0,0,51.500911,-0.116545,LON,11.902860343117483
3932,0,30.0,53.457651,-2.224091,MAN,12.040586462720807
3933,0,30.0,47.454137,-122.26058,SEA,3.6851445807278904
3934,0,0,22.1630451,113.5557149826,HKG,40.37992117966479
3935,3000.0,300.0,52.502462,13.271399,BER,6.459383458804576
3936,0,30.0,51.513011,-0.095575,LON,10.47517531158779
3937,0,60.0,37.745416,-122.448647,SFO,15.478996527483602
3938,125000.0,0,18.993652,72.82522,BOM,11.481363755207619
3939,0,30.0,-33.881828,151.202729,SYD,7.5305394692953165
3940,0,0,40.7308619,-73.9871558,NYC,10.938998375331492
3941,0,0,34.055025,-118.255454,LAX,18.82291316549493
3942,3000.0,300.0,1.293685,103.857279,SIN,16.446446298063893
3943,12500.0,300.0,-33.894114,151.224125,SYD,7.233187138836721
3944,0,60.0,51.692922,-0.425644,LON,20.59351329042887
3945,12500.0,300.0,41.051174,-73.516174,NYC,16.146522100998336
3946,0,30.0,22.283219,114.173103,HKG,26.707046505089416
3947,0,0,25.79095,-80.186241,MIA,10.45152742331728
3948,0,0,33.789532,-117.916626,LAX,48.451945562435476
3949,11134.0,172.0,41.198635,-8.690693,OPO,5.555048633649138
3950,35000.0,0,25.795865,-80.287046,MIA,0.46336258862840585
3951,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
3952,0,30.0,36.102576,-115.170253,LAS,2.9892086660472916
3953,0,0,36.090289,-115.174297,LAS,2.3016894644928154
3954,0,30.0,36.1662859,-115.149225,LAS,9.586564101236519
3955,43500.0,1300.0,48.972348,2.516543,PAR,5.117579034922937
3956,35000.0,0,36.14275,-115.174693,LAS,7.258384285696399
3957,0,30.0,25.906599,-80.124442,MIA,20.868019970611464
3958,0,30.0,13.720946,100.514015,BKK,23.557730593617002
3959,0,30.0,33.945736,-118.371822,LAX,3.356316787024811
3960,0,0,41.8933203,12.4829321,ROM,13.96728345045333
3961,0,30.0,51.505488,-0.016383,LON,4.9598653273706805
3962,0,30.0,49.003106,2.520358,PAR,2.415774364243911
3963,0,0,52.499609,13.321783,BER,7.068406341769821
3964,300.0,50.0,40.740543,-73.995756,NYC,11.145273966351473
3965,0,30.0,52.523873,13.368096,BER,6.740244759746725
3966,0,100.0,51.522938,-0.130821,LON,13.026372406537318
3967,0,30.0,51.48238,-0.450463,LON,1.5322131854952603
3968,0,30.0,1.55849,103.638183,SIN,45.835388634916434
3969,21250.0,0,21.0277644,105.8341598,HAN,21.69286697985628
3970,40000.0,200.0,53.395505,-2.990283,MAN,47.67981238294765
3971,0,30.0,40.758618,-73.98622,NYC,9.78926177471081
3972,0,60.0,51.808861,-0.356192,LON,7.368173745294088
3973,0,10.0,13.732997,100.565512,BKK,20.437596353468102
3974,0,30.0,37.556271,-122.301212,SFO,9.535404502286097
3975,12500.0,300.0,40.769127,-73.996224,NYC,10.449027007648192
3976,0,30.0,-33.874134,151.21672,SYD,8.801550211832831
3977,0,0,47.612219,-122.333122,SEA,18.239128434847643
3978,35000.0,0,51.491966,-0.220088,LON,16.915713851288572
3979,3000.0,300.0,51.5815255,-0.3166378,LON,15.911719832357873
3980,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
3981,0,30.0,1.39046,103.985989,SIN,4.565578061922511
3982,0,30.0,51.517444,-0.097486,LON,10.657661787736417
3983,0,30.0,53.484586,-2.270755,MAN,14.55665503628162
3984,350.0,150.0,25.813719,-80.191755,MIA,10.155175199388697
3985,0,0,51.505948,-0.132354,LON,12.986569417020288
3986,0,0,51.5073219,-0.1276474,LON,12.662423481473173
3987,0,30.0,22.261939,114.129514,HKG,22.680440355238094
3988,28663.0,0,13.7397107,100.5112057,BKK,21.830324113489038
3989,0,30.0,40.755532,-73.981463,NYC,9.479613782190158
3990,0,0,51.507894,-0.143671,LON,13.77236867946274
3991,3000.0,300.0,53.463059,-2.29134,MAN,12.208739564153836
3992,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
3993,0,30.0,52.509822,13.399822,BER,9.395341218289946
3994,25000.0,120.0,33.88177,-117.888414,LAX,48.420299560412865
3995,0,30.0,37.98295,23.730953,ATH,19.42418041633507
3996,0,30.0,40.752039,-73.97638,NYC,9.177323180007509
3997,3000.0,300.0,51.476493,-0.312897,LON,10.343657667375753
3998,0,30.0,51.548501,-0.02262,LON,7.219259826463466
3999,0,0,36.115181,-115.16574,LAS,4.091392287636098
4000,12000.0,150.0,51.496283,-0.210726,LON,17.628389011712994
4001,0,30.0,51.504824,-0.018637,LON,5.116135177375857
4002,0,30.0,48.861604,2.270105,PAR,17.330077434412793
4003,0,30.0,40.758142,-73.98506,NYC,9.705247098697718
4004,125000.0,0,36.110912,-115.151232,LAS,3.426721344807234
4005,500.0,75.0,47.181827,-122.295213,SEA,29.726598052473907
4006,0,0,-33.8548157,151.2164539,SYD,10.783489079707433
4007,0,30.0,50.112905,8.649348,FRA,10.483593408738189
4008,35000.0,0,51.50846,0.029846,LON,1.7949006937740153
4009,3000.0,300.0,40.70598,-73.978003,NYC,11.898419437332818
4010,0,0,51.498755,-0.292561,LON,12.139150737086771
4011,0,30.0,51.518642,-0.086012,LON,9.889516865689538
4012,0,0,34.179208,-118.307977,LAX,27.886678341308716
4013,0,0,36.1662859,-115.149225,LAS,9.586564101236519
4014,0,0,37.9841493,23.7279843,ATH,19.71051345142216
4015,0,0,40.7308619,-73.9871558,NYC,10.938998375331492
4016,0,0,19.1334321,72.8882172,BOM,5.412884884611564
4017,0,30.0,51.515115,-0.174386,LON,15.931316744476423
4018,0,30.0,33.789532,-117.916626,LAX,48.451945562435476
4019,3000.0,300.0,40.500206,-74.347009,NYC,26.150475642471573
4020,61037.0,0,22.1630451,113.5557149826,HKG,40.37992117966479
4021,0,30.0,1.283563,103.860687,SIN,16.568761913437264
4022,0,0,52.5170365,13.3888599,BER,8.325486463447099
4023,0,60.0,51.243109,-0.577396,LON,26.53583201192172
4024,0,30.0,40.760697,-73.985233,NYC,9.661326121543704
4025,0,30.0,51.502304,-0.000434,LON,3.870443215370743
4026,0,0,51.50732,-0.020915,LON,5.278170939165616
4027,0,30.0,13.7538929,100.8160803,BKK,11.00905352917572
4028,0,30.0,36.116169,-115.174499,LAS,4.49119950429803
4029,0,30.0,1.3408528,103.8784468637,SIN,12.887602867904425
4030,0,30.0,48.886893,2.300472,PAR,13.789478937516535
4031,0,0,51.239137,-0.56451,LON,26.704841012512677
4032,0,0,26.10382,-80.263052,MIA,34.649099896396464
4033,0,30.0,13.7928,100.326145,BKK,33.1187038000984
4034,12500.0,300.0,-33.873366,151.199391,SYD,8.347212331527212
4035,12500.0,300.0,26.055074,-80.139702,MIA,32.79727684831834
4036,500.0,300.0,47.611197,-122.349378,SEA,18.28837062687702
4037,0,0,51.5073219,-0.1276474,LON,12.662423481473173
4038,3000.0,300.0,53.476566,-2.246441,MAN,13.792243550686814
4039,12500.0,300.0,40.788275,-74.042286,NYC,14.340124593026587
4040,5000.0,200.0,1.352083,103.819836,SIN,19.36224636926956
4041,3000.0,300.0,49.871772,8.652649,FRA,18.90054320987927
4042,12500.0,300.0,37.79965,-122.26444,SFO,22.318073746387633
4043,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
4044,0,0,51.5073219,-0.1276474,LON,12.662423481473173
4045,0,0,-33.861629,151.20706,SYD,9.79364154703058
4046,35000.0,0,22.5445697,114.0545346,HKG,29.87312179540796
4047,0,30.0,25.217603,55.282811,DXB,9.091848666467726
4048,3000.0,300.0,53.212968,-1.669464,MAN,43.18662996297649
4049,0,0,25.772425,-80.185447,MIA,10.779279919025072
4050,12500.0,300.0,40.871426,-74.062085,NYC,19.078659811146313
4051,0,30.0,34.049002,-118.251408,LAX,18.671775931715835
4052,0,60.0,50.930091,-0.271503,LON,24.898029710370164
4053,3000.0,300.0,47.618256,-122.201162,SEA,20.48761446437344
4054,0,0,53.353062,-2.284298,MAN,0.6244497880078114
4055,3000.0,300.0,47.621114,-122.353276,SEA,19.42458227857634
4056,0,0,21.030004,105.828722,HAN,21.379188608589892
4057,0,30.0,25.211845,55.276554,DXB,9.940440326585074
4058,0,30.0,51.49439,-0.43025,LON,3.437095142493199
4059,12500.0,300.0,19.151349,72.855393,BOM,7.089107039566699
4060,35000.0,0,37.806587,-122.431447,SFO,21.441627289106027
4061,0,0,50.107231,8.760652,FRA,15.861556421305982
4062,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
4063,3000.0,300.0,40.750918,-73.992514,NYC,10.513669202993091
4064,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
4065,0,60.0,51.521632,-0.127939,LON,12.808032081677243
4066,0,30.0,48.849616,2.306196,PAR,15.032483037072781
4067,30000.0,120.0,37.871899,-122.25854,SFO,29.92746518631295
4068,0,0,37.433913,-122.441381,SFO,21.3970033265623
4069,0,30.0,52.52573,13.379345,BER,7.257930407722403
4070,0,0,13.75003,100.491288,BKK,21.97426510388377
4071,5622.0,224.0,22.283219,114.173103,HKG,26.707046505089416
4072,35000.0,0,1.333525,103.959537,SIN,4.255986273956218
4073,0,30.0,41.146548,-8.6157,OPO,12.558624922668944
4074,0,0,47.60621,-122.33207,SEA,17.566431624484107
4075,0,30.0,52.502462,13.271399,BER,6.459383458804576
4076,0,30.0,25.242421,55.359633,DXB,1.2496713769563619
4077,0,30.0,51.525795,-0.14537,LON,14.070011995659181
4078,12000.0,0,40.740543,-73.995756,NYC,11.145273966351473
4079,0,0,25.223503,55.349906,DXB,3.568946051649087
4080,3000.0,300.0,53.468932,-2.331504,MAN,13.35036799036039
4081,0,30.0,40.304279,-73.979091,NYC,40.971517357404146
4082,0,0,53.4791301,-2.2441009,MAN,14.096372411876622
4083,0,30.0,-33.771673,151.11584,SYD,20.20071762782985
4084,0,0,40.285107,-74.079417,NYC,45.92508726131518
4085,20475.0,0,48.8566101,2.3514992,PAR,14.157723779265218
4086,3000.0,300.0,33.854962,-117.904808,LAX,47.450666808847174
4087,0,30.0,41.3828939,2.1774322,BCN,12.62067564232171
4088,0,0,51.529972,-0.127676,LON,12.953132599065098
4089,3000.0,300.0,51.7482733,-0.9781805,LON,44.21874254017344
4090,0,0,51.502304,-0.000434,LON,3.870443215370743
4091,0,30.0,40.788275,-74.042286,NYC,14.340124593026587
4092,0,30.0,50.083393,8.65166,FRA,8.031641592705286
4093,0,0,51.500222,-0.129027,LON,12.769387690694233
4094,0,30.0,34.13705,-118.358346,LAX,22.111316511772888
4095,0,0,40.760697,-73.985233,NYC,9.661326121543704
4096,7250.0,0,13.7538929,100.8160803,BKK,11.00905352917572
4097,3000.0,300.0,52.473107,13.458782,BER,11.218203840208059
4098,0,30.0,13.746724,100.528938,BKK,20.279139132317255
4099,0,30.0,25.18561,55.258133,DXB,13.042004562287582
4100,0,260.0,51.5073219,-0.1276474,LON,12.662423481473173
4101,0,30.0,51.520077,-0.093263,LON,10.409728824010028
4102,0,0,-33.865537,151.211101,SYD,9.494677285797964
4103,0,0,36.1662859,-115.149225,LAS,9.586564101236519
4104,8000.0,215.0,51.496743,-0.206499,LON,17.925421870714946
4105,3000.0,300.0,51.372271,-0.095532,LON,10.016004413496011
4106,0,30.0,52.510954,13.376396,BER,8.085129480276198
4107,0,0,-33.869357,151.198633,SYD,8.763627771347137
4108,35000.0,0,26.205179,-80.139427,MIA,48.23728449486811
4109,0,30.0,1.3408528,103.8784468637,SIN,12.887602867904425
4110,0,30.0,34.072122,-118.449734,LAX,14.917800904750937
4111,0,30.0,40.753376,-73.986116,NYC,9.92056711488546
4112,3000.0,300.0,53.47982,-2.23299,MAN,14.297073759954301
4113,0,30.0,50.11685,8.677119,FRA,12.003030830359437
4114,0,30.0,40.729513,-73.996461,NYC,11.703545931716489
4115,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
4116,3000.0,300.0,41.037181,-73.778753,NYC,6.82567340658698
4117,0,0,52.5323,13.38143,BER,7.032340681804949
4118,0,0,53.353433,-2.284568,MAN,0.6390235878587185
4119,0,0,13.7397107,100.5112057,BKK,21.830324113489038
4120,500.0,50.0,18.916338,72.817627,BOM,19.88107478425439
4121,2000.0,65.0,19.151349,72.855393,BOM,7.089107039566699
4122,0,30.0,37.7749295,-122.4194155,SFO,17.773552103799283
4123,0,0,37.980519,23.754072,ATH,17.401082180752724
4124,12500.0,300.0,-33.873366,151.199391,SYD,8.347212331527212
4125,0,30.0,51.372831,-0.091346,LON,9.788398599682328
4126,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
4127,0,0,51.502144,-0.105633,LON,11.142947060621443
4128,0,30.0,51.498525,-0.159097,LON,14.857615809975023
4129,0,30.0,34.052784,-118.255893,LAX,18.627857268170334
4130,0,0,51.5073219,-0.1276474,LON,12.662423481473173
4131,0,60.0,51.851122,0.37908,LON,10.585442039246768
4132,0,30.0,48.853849,2.28806,PAR,15.982428122562117
4133,0,30.0,36.129075,-115.16529,LAS,5.575003470764448
4134,0,30.0,13.729567,100.529934,BKK,21.987786384945267
4135,0,30.0,51.50732,-0.020915,LON,5.278170939165616
4136,0,60.0,51.372932,-0.360425,LON,12.941857096708503
4137,0,30.0,19.184264,72.953608,BOM,13.928019868844025
4138,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
4139,0,0,-33.87798,151.208195,SYD,8.10292991275553
4140,3000.0,300.0,37.7749295,-122.4194155,SFO,17.773552103799283
4141,0,30.0,36.11288,-115.062394,LAS,8.83761431335954
4142,3000.0,300.0,38.034323,23.795503,ATH,17.002111450153738
4143,0,30.0,40.771548,-73.984929,NYC,9.479951968265647
4144,23977.0,0,25.3585432,55.3895321,DXB,12.02648440947148
4145,0,30.0,36.1662859,-115.149225,LAS,9.586564101236519
4146,3000.0,300.0,51.822592,0.796771,LON,28.7892306002344
4147,35000.0,0,34.095592,-118.282009,LAX,20.606039838167742
4148,0,0,51.48938,-0.13227,LON,13.10302899936997
4149,0,50.0,25.253167,55.327996,DXB,3.6612128202444363
4150,0,60.0,47.810652,-122.377355,SEA,40.53864926840665
4151,3000.0,300.0,49.9675354,7.9367577,FRA,45.88700148480032
4152,0,30.0,1.288079,103.835947,SIN,18.878997166724798
4153,0,30.0,34.045518,-118.266435,LAX,17.364881114985074
4154,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
4155,3000.0,300.0,53.212968,-1.669464,MAN,43.18662996297649
4156,0,30.0,40.752282,-73.991134,NYC,10.360390924081768
4157,0,30.0,50.056419,8.592552,FRA,3.0094369717987495
4158,0,30.0,40.762859,-73.982385,NYC,9.381979056756823
4159,12500.0,24.0,51.485944,-0.199385,LON,17.760457130738438
4160,35000.0,300.0,41.053957,-73.867181,NYC,13.457823241079886
4161,0,60.0,40.796767,-74.481544,NYC,28.79256409011372
4162,0,30.0,51.500803,0.006723,LON,3.397755108074746
4163,3000.0,300.0,51.446526,0.154468,LON,9.481617968850781
4164,3000.0,300.0,52.520939,13.295645,BER,4.34339357191427
4165,0,60.0,33.856995,-118.298804,LAX,13.855004645035915
4166,22374.0,580.0,19.151349,72.855393,BOM,7.089107039566699
4167,0,15.0,41.8933203,12.4829321,ROM,13.96728345045333
4168,0,0,25.113542,55.201837,DXB,22.52468585491482
4169,3000.0,300.0,51.947498,0.941927,LON,45.12707754745607
4170,66500.0,500.0,40.757777,-74.002591,NYC,11.158473515913292
4171,12500.0,300.0,53.463059,-2.29134,MAN,12.208739564153836
4172,3000.0,300.0,41.409407,2.219077,BCN,17.137921867349963
4173,0,0,37.59361,-122.36527,SFO,2.950427054292648
4174,0,30.0,40.760697,-73.985233,NYC,9.661326121543704
4175,0,30.0,51.518743,-0.079814,LON,9.46743097371499
4176,0,30.0,34.033144,-118.240449,LAX,18.444918441647143
4177,0,30.0,19.103912,72.871757,BOM,1.7395153166908282
4178,800.0,48.0,51.681742,0.028531,LON,19.70637305410217
4179,200.0,1.0,47.649148,-122.691095,SEA,36.29972337480951
4180,12500.0,300.0,40.722873,-73.590574,NYC,18.371572449861883
4181,2200.0,155.0,26.098818,-80.122948,MIA,37.89288256894395
4182,0,50.0,40.7607,-73.985273,NYC,9.664569826340731
4183,0,0,52.523873,13.368096,BER,6.740244759746725
4184,0,0,40.748216,-73.987764,NYC,10.220909698483062
4185,0,0,51.512371,-0.17516,LON,15.967303144142058
4186,0,0,37.7749295,-122.4194155,SFO,17.773552103799283
4187,0,60.0,33.846849,-118.395087,LAX,10.702565471427878
4188,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
4189,0,0,22.298697,114.177554,HKG,27.034182869524166
4190,3000.0,300.0,37.944719,-122.480546,SFO,37.38725725156452
4191,0,0,22.1630451,113.5557149826,HKG,40.37992117966479
4192,0,15.0,19.172805,72.860717,BOM,9.382491790181321
4193,3000.0,300.0,53.25802,-1.918056,MAN,25.990587677594103
4194,0,30.0,51.515649,-0.120532,LON,12.221159993098683
4195,0,30.0,37.788844,-122.410475,SFO,19.14198134793979
4196,0,0,41.236681,1.823749,BCN,22.323450664242394
4197,3000.0,300.0,53.59726,-2.297209,MAN,27.1228096782354
4198,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
4199,0,60.0,22.281513,114.173782,HKG,26.797559998371774
4200,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
4201,10038.0,0,52.5170365,13.3888599,BER,8.325486463447099
4202,0,0,-33.864845,151.206882,SYD,9.446402699629989
4203,0,0,48.866746,2.355431,PAR,13.028468928460482
4204,3000.0,40.0,47.313585,-122.177741,SEA,18.011024506303002
4205,0,0,40.748639,-73.991613,NYC,10.514705719159139
4206,0,30.0,21.00681,105.824285,HAN,23.90652184417021
4207,12500.0,300.0,36.131998,-115.151681,LAS,5.770753335580742
4208,0,12.0,51.497746,-0.097477,LON,10.606720351833653
4209,0,0,53.463059,-2.29134,MAN,12.208739564153836
4210,0,30.0,-33.861548,151.207607,SYD,9.816685924136145
4211,0,60.0,40.69367,-73.988004,NYC,13.44683898998706
4212,12500.0,300.0,40.758618,-73.98622,NYC,9.78926177471081
4213,0,0,34.049814,-118.253923,LAX,18.551000425614706
4214,1000.0,50.0,51.312565,-0.25481,LON,18.831396014057855
4215,0,0,1.3408528,103.8784468637,SIN,12.887602867904425
4216,0,30.0,40.71959,-74.00022,NYC,12.514644721399408
4217,0,150.0,47.236669,-122.42703,SEA,25.229663831339163
4218,12000.0,400.0,22.530732,114.059951,HKG,28.817168744162743
4219,12500.0,300.0,40.758618,-73.98622,NYC,9.78926177471081
4220,35000.0,0,19.151349,72.855393,BOM,7.089107039566699
4221,0,30.0,25.7742658,-80.1936589,MIA,9.932252308728602
4222,0,0,48.831785,2.339956,PAR,12.401563027323297
4223,0,30.0,52.51958,13.40273,BER,8.967865164693729
4224,0,0,41.486132,2.110671,BCN,21.190443517004258
4225,12500.0,300.0,21.021686,105.844564,HAN,22.524615628157534
4226,0,0,-33.8548157,151.2164539,SYD,10.783489079707433
4227,0,30.0,51.518743,-0.079814,LON,9.46743097371499
4228,12500.0,300.0,25.22444,55.287777,DXB,8.326884507001113
4229,0,30.0,1.39046,103.985989,SIN,4.565578061922511
4230,0,0,25.09503,55.1504,DXB,27.776650513937636
4231,0,30.0,1.3408528,103.8784468637,SIN,12.887602867904425
4232,3000.0,300.0,36.1662859,-115.149225,LAS,9.586564101236519
4233,0,0,51.50995,-0.119235,LON,12.088915240175174
4234,0,30.0,40.76024,-73.988451,NYC,9.937076452038113
4235,0,30.0,47.611727,-122.332914,SEA,18.183143848985758
4236,0,60.0,40.749943,-73.990942,NYC,10.417650527157967
4237,0,30.0,51.508929,-0.128299,LON,12.711709143972985
4238,0,0,51.512371,-0.17516,LON,15.967303144142058
4239,0,25.0,36.1662859,-115.149225,LAS,9.586564101236519
4240,0,0,37.766667,-122.433333,SFO,17.203381469021686
4241,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
4242,3000.0,300.0,48.891172,2.390472,PAR,9.460341605605398
4243,0,30.0,25.254674,55.327927,DXB,3.673816316451473
4244,0,30.0,48.869066,2.319639,PAR,14.269152207080182
4245,0,0,37.7749295,-122.4194155,SFO,17.773552103799283
4246,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
4247,0,30.0,50.113176,8.644545,FRA,10.329683367821737
4248,45000.0,125.0,51.512073,-0.115788,LON,11.862946509935684
4249,0,60.0,51.515902,0.377909,LON,22.358562999381377
4250,12500.0,300.0,25.936553,-80.12077,MIA,23.2990739031813
4251,0,30.0,40.760697,-73.985233,NYC,9.661326121543704
4252,0,0,51.509443,-0.139869,LON,13.513836361461063
4253,0,0,41.145767,-8.60081,OPO,13.226294826377394
4254,0,30.0,51.488536,-0.273878,LON,13.175462495265332
4255,0,0,-33.867655,151.206003,SYD,9.12387124562889
4256,0,60.0,51.19978,0.39345,LON,29.03335107060921
4257,0,30.0,1.275828,103.840836,SIN,18.92847152753503
4258,0,30.0,52.214308,0.104831,LON,37.683916206427256
4259,0,30.0,1.298309,103.855048,SIN,16.489055266113564
4260,0,0,53.4791301,-2.2441009,MAN,14.096372411876622
4261,15000.0,50.0,48.944144,2.430017,PAR,2.9283740591019267
